id,weather_state_name,weather_state_abbr,wind_direction_compass,created,applicable_date,min_temp,max_temp,the_temp,wind_speed,wind_direction,air_pressure,humidity,visibility,predictability
4656792605818880,Light Cloud,lc,NNW,2021-03-21T19:23:43.013136Z,2021-03-21,3.005,7.665,6.9350000000000005,11.84114631303322,337.5,1013.0,50,15.016988288395769,70
5960516708073472,Light Cloud,lc,WSW,2021-03-21T19:23:46.028529Z,2021-03-22,1.955,8.215,7.449999999999999,6.139952874800499,244.3352824511781,1017.5,62,12.83783951721944,70
6736578442428416,Heavy Cloud,hc,W,2021-03-21T19:23:48.944077Z,2021-03-23,3.5,8.4,7.199999999999999,6.401029570826374,265.6856396830232,1020.0,76,11.79611071343355,71
4606963435438080,Showers,s,WSW,2021-03-21T19:23:51.914669Z,2021-03-24,4.085,8.74,7.795,8.792672884628436,241.36409331204135,1018.0,75,11.432608565974707,73
5152033171570688,Showers,s,SW,2021-03-21T19:23:54.911649Z,2021-03-25,4.824999999999999,8.254999999999999,8.16,5.631884863678782,229.0,1016.0,77,11.072523960073173,73
5997682435817472,Heavy Rain,hr,S,2021-03-21T19:23:58.017041Z,2021-03-26,4.93,9.705,8.82,7.924119740714229,189.5,1011.0,68,9.999726596675416,77
