id,weather_state_name,weather_state_abbr,wind_direction_compass,created,applicable_date,min_temp,max_temp,the_temp,wind_speed,wind_direction,air_pressure,humidity,visibility,predictability
4880846252146688,Heavy Cloud,hc,NNE,2021-03-21T18:20:01.908244Z,2021-03-21,6.555,12.2,11.65,4.796753069532596,11.819052732565831,1029.0,62,9.963997753121768,71
5877677190807552,Light Cloud,lc,W,2021-03-21T18:20:01.695897Z,2021-03-22,4.529999999999999,14.52,13.05,4.280980171473263,264.0279907236704,1026.5,58,10.330917442137913,70
4697130670227456,Heavy Cloud,hc,SW,2021-03-21T18:20:01.839450Z,2021-03-23,4.885,13.52,12.41,6.7020007104138495,227.33322798267437,1024.0,60,11.966987791298815,71
4972688490627072,Showers,s,SW,2021-03-21T18:20:02.129066Z,2021-03-24,7.3100000000000005,13.14,12.425,6.191269341066835,219.99898298231741,1019.5,66,11.765974210610036,73
5936037474861056,Showers,s,SW,2021-03-21T18:20:01.191814Z,2021-03-25,5.6899999999999995,12.495000000000001,11.785,7.926276728497574,226.66415962311856,1016.5,56,12.218643124154935,73
6192632343560192,Heavy Rain,hr,WSW,2021-03-21T18:20:04.895520Z,2021-03-26,6.390000000000001,10.379999999999999,9.61,10.996513163127336,242.99999999999997,1008.0,57,9.276450528911159,77
